subOG	spc	geneID	chr	start	end	strand	nSsal	nOmyk	synteny	phylogeny	proxiSynteny	proxiPhylogeny	reciprocal
Ens106s25511.20	Ssal	ENSSSAG00000055596	Ssa02	1103805	1105786	-	3	4	NA	NA	NA	NA	NA
Ens106s25511.20	Ssal	ENSSSAG00000111687	Ssa03	20294067	20295420	-	3	4	NA	NA	((Omy08,Ssa14),(Omy28,Ssa03))	AORe	NA
Ens106s25511.20	Omyk	ENSOMYG00000027770	Omy19	66111567	66113626	+	3	4	NA	NA	((Omy19,Ssa01),(Omy25,Ssa09))	AORe	NA
Ens106s25511.20	Ssal	ENSSSAG00000076792	Ssa20	53658053	53660583	+	3	4	NA	NA	((Omy24,Ssa09),(Omy27,Ssa20))	AORe	NA
Ens106s25513.3	Ssal	ENSSSAG00000089981	Ssa04	31410187	31412771	-	2	0	NA	NA	NA	NA	NA
Ens106s25513.3	Ssal	ENSSSAG00000089934	SsaCAJNNT020002051.1	23780	26259	+	2	0	NA	NA	NA	NA	NA
Ens106s25521.16	Ssal	ENSSSAG00000093775	Ssa16	79097925	79107128	-	2	2	(((Omy07,Omy18),Ssa16),Ssa17)	cryptic	((Omy07,Ssa17),(Omy18,Ssa16))	LORe	NA
Ens106s25521.16	Omyk	ENSOMYG00000008599	Omy18	12308882	12317458	+	2	2	(((Omy07,Omy18),Ssa16),Ssa17)	cryptic	((Omy07,Ssa17),(Omy18,Ssa16))	LORe	NA
Ens106s25521.16	Omyk	ENSOMYG00000008902	Omy07	6289667	6295500	-	2	2	(((Omy07,Omy18),Ssa16),Ssa17)	cryptic	((Omy07,Ssa17),(Omy18,Ssa16))	LORe	NA
Ens106s25521.16	Ssal	ENSSSAG00000012823	Ssa17	26722856	26725558	-	2	2	(((Omy07,Omy18),Ssa16),Ssa17)	cryptic	((Omy07,Ssa17),(Omy18,Ssa16))	LORe	NA
Ens106s25522.4	Omyk	ENSOMYG00000070606	Omy15	14333740	14334087	-	0	1	NA	NA	((Omy11,Ssa19),(Omy15,Ssa29))	AORe	NA
Ens106s25524.5	Ssal	ENSSSAG00000008292	Ssa16	34960971	34961135	-	1	1	((Omy01,Ssa16),(Omy02,Ssa10))	NA	((Omy01,Ssa16),(Omy02,Ssa10))	AORe	FALSE
Ens106s25524.5	Omyk	ENSOMYG00000066139	Omy01	24670240	24670711	+	1	1	((Omy01,Ssa16),(Omy02,Ssa10))	NA	((Omy01,Ssa16),(Omy02,Ssa10))	AORe	FALSE
Ens106s25525.14	Omyk	ENSOMYG00000041051	Omy23	39541362	39552092	+	2	2	((Omy20,Ssa28),(Omy23,Ssa01))	AORe	((Omy20,Ssa28),(Omy23,Ssa01))	AORe	NA
Ens106s25525.14	Ssal	ENSSSAG00000063992	Ssa01	80476738	80492439	+	2	2	((Omy20,Ssa28),(Omy23,Ssa01))	AORe	((Omy20,Ssa28),(Omy23,Ssa01))	AORe	NA
Ens106s25525.14	Omyk	ENSOMYG00000038456	Omy20	35473751	35478802	+	2	2	((Omy20,Ssa28),(Omy23,Ssa01))	AORe	((Omy20,Ssa28),(Omy23,Ssa01))	AORe	NA
Ens106s25525.14	Ssal	ENSSSAG00000057209	Ssa28	28902035	28907038	+	2	2	((Omy20,Ssa28),(Omy23,Ssa01))	AORe	((Omy20,Ssa28),(Omy23,Ssa01))	AORe	NA
Ens106s25528.16	Ssal	ENSSSAG00000055375	Ssa19	75491904	75493522	+	2	2	((Omy11,Ssa19),(Omy15,Ssa29))	AORe	((Omy11,Ssa19),(Omy15,Ssa29))	AORe	NA
Ens106s25528.16	Omyk	ENSOMYG00000073625	Omy11	11559726	11561284	-	2	2	((Omy11,Ssa19),(Omy15,Ssa29))	AORe	((Omy11,Ssa19),(Omy15,Ssa29))	AORe	NA
Ens106s25528.16	Omyk	ENSOMYG00000034312	Omy15	18851436	18852701	+	2	2	((Omy11,Ssa19),(Omy15,Ssa29))	AORe	((Omy11,Ssa19),(Omy15,Ssa29))	AORe	NA
Ens106s25528.16	Ssal	ENSSSAG00000085480	Ssa29	22091125	22094276	-	2	2	((Omy11,Ssa19),(Omy15,Ssa29))	AORe	((Omy11,Ssa19),(Omy15,Ssa29))	AORe	NA
Ens106s25532.2	Omyk	ENSOMYG00000077840	Omy02	9244087	9245151	-	0	1	NA	NA	((Omy02,Ssa05),(Omy03,Ssa02))	LORe	NA
Ens106s25537.10	Omyk	ENSOMYG00000022708	Omy04	24019530	24024422	-	1	1	((Omy04,Ssa06),(Omy08,Ssa15))	NA	((Omy04,Ssa06),(Omy08,Ssa15))	AORe	FALSE
Ens106s25537.10	Ssal	ENSSSAG00000100199	Ssa06	69869762	69878671	-	1	1	((Omy04,Ssa06),(Omy08,Ssa15))	NA	((Omy04,Ssa06),(Omy08,Ssa15))	AORe	FALSE
Ens106s25538.7	Ssal	ENSSSAG00000104000	Ssa18	25913611	25928091	+	1	0	NA	NA	((Omy01,Ssa18),(Omy23,Ssa01))	AORe	NA
Ens106s25540.3	Ssal	ENSSSAG00000057858	SsaCAJNNT020001314.1	156356	162635	+	2	0	NA	NA	NA	NA	NA
Ens106s25540.3	Ssal	ENSSSAG00000115151	Ssa03	75153667	75158941	+	2	0	NA	NA	((Omy12,Ssa03),(Omy13,Ssa06))	LORe	NA
Ens106s25541.4	Omyk	ENSOMYG00000040772	Omy16	51717600	51717797	-	0	1	NA	NA	((Omy09,Ssa15),(Omy16,Ssa13))	AORe	NA
Ens106s25542.14	Omyk	ENSOMYG00000050635	Omy20	38739112	38740383	+	0	4	NA	NA	((Omy20,Ssa28),(Omy23,Ssa01))	AORe	NA
Ens106s25542.14	Omyk	ENSOMYG00000075827	Omy20	38740480	38741256	+	0	4	NA	NA	((Omy20,Ssa28),(Omy23,Ssa01))	AORe	NA
Ens106s25542.14	Omyk	ENSOMYG00000048801	Omy20	38736783	38737187	+	0	4	NA	NA	((Omy20,Ssa28),(Omy23,Ssa01))	AORe	NA
Ens106s25542.14	Omyk	ENSOMYG00000074036	Omy20	38737242	38737925	+	0	4	NA	NA	((Omy20,Ssa28),(Omy23,Ssa01))	AORe	NA
Ens106s25545.2	Ssal	ENSSSAG00000083616	Ssa17	4959337	4963425	-	1	0	NA	NA	NA	NA	NA
Ens106s25546.7	Ssal	ENSSSAG00000093503	Ssa07	1211484	1212172	-	1	1	NA	NA	NA	NA	NA
Ens106s25546.7	Omyk	ENSOMYG00000073821	Omy21	63370082	63371435	+	1	1	NA	NA	((Omy09,Ssa18),(Omy21,Ssa07))	AORe	NA
Ens106s25553.2	Ssal	ENSSSAG00000078918	Ssa01	149302969	149320899	-	1	0	NA	NA	((Omy05,Ssa01),(OmyY,Ssa11))	AORe	NA
Ens106s25554.4	Omyk	ENSOMYG00000031770	Omy19	28848279	28862630	+	0	1	NA	NA	((Omy19,Ssa01),(Omy25,Ssa09))	AORe	NA
Ens106s25562.11	Ssal	ENSSSAG00000015632	Ssa08	1182941	1185819	-	2	1	((Omy10,Ssa04),(Omy19,Ssa08))	NA	((Omy10,Ssa04),(Omy19,Ssa08))	AORe	NA
Ens106s25562.11	Ssal	ENSSSAG00000005609	Ssa04	28401089	28403753	+	2	1	((Omy10,Ssa04),(Omy19,Ssa08))	NA	((Omy10,Ssa04),(Omy19,Ssa08))	AORe	NA
Ens106s25562.11	Omyk	ENSOMYG00000063427	Omy10	54676963	54678123	-	2	1	((Omy10,Ssa04),(Omy19,Ssa08))	NA	((Omy10,Ssa04),(Omy19,Ssa08))	AORe	NA
Ens106s25565.11	Omyk	ENSOMYG00000032725	Omy13	57103523	57106600	-	2	2	((Omy12,(Ssa03,Ssa06)),Omy13)	cryptic	((Omy12,Ssa03),(Omy13,Ssa06))	cryptic	NA
Ens106s25565.11	Omyk	ENSOMYG00000020073	Omy12	86967855	86971683	+	2	2	((Omy12,(Ssa03,Ssa06)),Omy13)	cryptic	((Omy12,Ssa03),(Omy13,Ssa06))	cryptic	NA
Ens106s25565.11	Ssal	ENSSSAG00000004459	Ssa03	80738554	80741430	-	2	2	((Omy12,(Ssa03,Ssa06)),Omy13)	cryptic	((Omy12,Ssa03),(Omy13,Ssa06))	cryptic	NA
Ens106s25565.11	Ssal	ENSSSAG00000098587	Ssa06	21251383	21254568	+	2	2	((Omy12,(Ssa03,Ssa06)),Omy13)	cryptic	((Omy12,Ssa03),(Omy13,Ssa06))	cryptic	NA
Ens106s25567.8	Omyk	ENSOMYG00000006245	Omy16	329631	329864	+	0	1	NA	NA	((Omy16,Ssa19),(Omy20,Ssa28))	AORe	NA
Ens106s25572.3	Ssal	ENSSSAG00000089240	SsaCAJNNT020003662.1	8556	9189	-	1	1	NA	NA	NA	NA	NA
Ens106s25572.3	Omyk	ENSOMYG00000035670	Omy24	10157693	10157869	-	1	1	NA	NA	((Omy24,Ssa09),(Omy27,Ssa20))	AORe	NA
Ens106s25573.20	Ssal	ENSSSAG00000106311	Ssa24	24971469	24972782	-	16	1	NA	NA	((Omy06,Ssa24),(Omy11,Ssa20))	AORe	NA
Ens106s25573.20	Ssal	ENSSSAG00000086825	Ssa03	45258603	45264773	+	16	1	NA	NA	((Omy08,Ssa14),(Omy28,Ssa03))	AORe	NA
Ens106s25573.20	Ssal	ENSSSAG00000096143	Ssa20	19264112	19279779	+	16	1	NA	NA	((Omy06,Ssa24),(Omy11,Ssa20))	AORe	NA
Ens106s25573.20	Ssal	ENSSSAG00000033684	Ssa05	39188921	39191140	+	16	1	NA	NA	((Omy14,Ssa05),(Omy31,Ssa09))	AORe	NA
Ens106s25573.20	Ssal	ENSSSAG00000121181	Ssa27	15528013	15529261	+	16	1	NA	NA	((Omy18,Ssa27),(Omy32,Ssa14))	AORe	NA
Ens106s25573.20	Ssal	ENSSSAG00000103089	Ssa10	27544204	27549857	-	16	1	NA	NA	((Omy05,Ssa10),(Omy30,Ssa23))	AORe	NA
Ens106s25573.20	Ssal	ENSSSAG00000086483	Ssa15	66009948	66032697	-	16	1	NA	NA	((Omy09,Ssa15),(Omy16,Ssa13))	AORe	NA
Ens106s25573.20	Ssal	ENSSSAG00000087821	Ssa24	30106815	30110320	+	16	1	NA	NA	((Omy06,Ssa24),(Omy11,Ssa20))	AORe	NA
Ens106s25573.20	Ssal	ENSSSAG00000116646	Ssa06	52343091	52345610	+	16	1	NA	NA	((Omy04,Ssa06),(Omy08,Ssa15))	AORe	NA
Ens106s25573.20	Ssal	ENSSSAG00000086695	Ssa04	64511478	64547793	-	16	1	NA	NA	((Omy10,Ssa04),(Omy12,Ssa13))	AORe	NA
Ens106s25573.20	Ssal	ENSSSAG00000089679	Ssa13	14256578	14257647	-	16	1	NA	NA	((Omy09,Ssa15),(Omy16,Ssa13))	AORe	NA
Ens106s25573.20	Ssal	ENSSSAG00000092430	Ssa11	31965067	31966474	+	16	1	NA	NA	((Omy06,Ssa26),(Omy26,Ssa11))	LORe	NA
Ens106s25573.20	Ssal	ENSSSAG00000104436	Ssa18	83341207	83343717	+	16	1	NA	NA	NA	NA	NA
Ens106s25573.20	Ssal	ENSSSAG00000099803	Ssa18	69817241	69820179	-	16	1	NA	NA	((Omy09,Ssa18),(Omy21,Ssa07))	AORe	NA
Ens106s25573.20	Ssal	ENSSSAG00000103043	Ssa18	83462797	83466562	+	16	1	NA	NA	NA	NA	NA
Ens106s25573.20	Omyk	ENSOMYG00000067632	Omy19	51500693	51501028	-	16	1	NA	NA	((Omy19,Ssa01),(Omy25,Ssa09))	AORe	NA
Ens106s25573.20	Ssal	ENSSSAG00000107282	Ssa09	123511790	123517847	+	16	1	NA	NA	((Omy24,Ssa09),(Omy27,Ssa20))	AORe	NA
Ens106s25576.19	Omyk	ENSOMYG00000049087	Omy13	7694361	7696324	-	2	5	NA	NA	((Omy13,Ssa02),(Omy17,Ssa12))	LORe	NA
Ens106s25576.19	Omyk	ENSOMYG00000058375	Omy13	7361912	7469598	-	2	5	NA	NA	((Omy13,Ssa02),(Omy17,Ssa12))	cryptic	NA
Ens106s25576.19	Omyk	ENSOMYG00000055249	Omy17	15270907	15430548	-	2	5	NA	NA	((Omy13,Ssa02),(Omy17,Ssa12))	LORe	NA
Ens106s25576.19	Ssal	ENSSSAG00000122295	Ssa02	70132325	70135035	+	2	5	NA	NA	((Omy13,Ssa02),(Omy17,Ssa12))	LORe	NA
Ens106s25576.19	Omyk	ENSOMYG00000035814	Omy13	63956414	63957163	+	2	5	NA	NA	((Omy12,Ssa03),(Omy13,Ssa06))	LORe	NA
Ens106s25576.19	Omyk	ENSOMYG00000068707	Omy12	93709058	93710489	+	2	5	NA	NA	((Omy12,Ssa03),(Omy13,Ssa06))	LORe	NA
Ens106s25576.19	Ssal	ENSSSAG00000120921	Ssa06	12955617	12957199	-	2	5	NA	NA	((Omy12,Ssa03),(Omy13,Ssa06))	LORe	NA
Ens106s25588.3	Ssal	ENSSSAG00000049461	Ssa12	31899971	31900750	+	1	0	NA	NA	((Omy13,Ssa02),(Omy17,Ssa12))	AORe	NA
Ens106s25595.11	Ssal	ENSSSAG00000051780	Ssa07	56017730	56029331	+	2	3	NA	NA	((Omy15,Ssa17),(Omy21,Ssa07))	LORe	NA
Ens106s25595.11	Omyk	ENSOMYG00000053792	Omy21	13648038	13655721	-	2	3	NA	NA	((Omy15,Ssa17),(Omy21,Ssa07))	LORe	NA
Ens106s25595.11	Omyk	ENSOMYG00000011336	Omy15	69962494	69963087	+	2	3	NA	NA	((Omy15,Ssa17),(Omy21,Ssa07))	LORe	NA
Ens106s25595.11	Omyk	ENSOMYG00000052167	Omy21	13662702	13663295	-	2	3	NA	NA	((Omy15,Ssa17),(Omy21,Ssa07))	LORe	NA
Ens106s25595.11	Ssal	ENSSSAG00000008036	Ssa07	55988914	55990708	+	2	3	NA	NA	((Omy15,Ssa17),(Omy21,Ssa07))	LORe	NA
Ens106s25606.6	Omyk	ENSOMYG00000020042	Omy17	29351963	29364287	-	0	1	NA	NA	((Omy13,Ssa02),(Omy17,Ssa12))	AORe	NA
Ens106s25608.5	Omyk	ENSOMYG00000016936	Omy08	73370704	73375590	-	0	1	NA	NA	((Omy08,Ssa14),(Omy28,Ssa03))	AORe	NA
Ens106s25619.5	Ssal	ENSSSAG00000094752	Ssa12	15295955	15297413	+	1	0	NA	NA	((Omy13,Ssa02),(Omy17,Ssa12))	LORe	NA
Ens106s25622.11	Omyk	ENSOMYG00000014353	Omy08	28623585	28624401	+	1	1	((Omy04,Ssa06),(Omy08,Ssa15))	NA	((Omy04,Ssa06),(Omy08,Ssa15))	AORe	FALSE
Ens106s25622.11	Ssal	ENSSSAG00000041110	Ssa15	46328595	46329423	+	1	1	((Omy04,Ssa06),(Omy08,Ssa15))	NA	((Omy04,Ssa06),(Omy08,Ssa15))	AORe	FALSE
Ens106s25626.13	Ssal	ENSSSAG00000044585	Ssa03	31701024	31702139	+	1	2	((Omy08,Ssa14),(Omy28,Ssa03))	NA	((Omy08,Ssa14),(Omy28,Ssa03))	AORe	NA
Ens106s25626.13	Omyk	ENSOMYG00000025457	Omy28	14861087	14862041	-	1	2	((Omy08,Ssa14),(Omy28,Ssa03))	NA	((Omy08,Ssa14),(Omy28,Ssa03))	AORe	NA
Ens106s25626.13	Omyk	ENSOMYG00000019540	Omy08	70290553	70291112	+	1	2	((Omy08,Ssa14),(Omy28,Ssa03))	NA	((Omy08,Ssa14),(Omy28,Ssa03))	AORe	NA
Ens106s25627.4	Omyk	ENSOMYG00000006492	Omy19	55195884	55213469	-	0	1	NA	NA	((Omy19,Ssa01),(Omy25,Ssa09))	AORe	NA
Ens106s25629.16	Ssal	ENSSSAG00000094170	Ssa03	56057429	56058318	-	3	3	NA	NA	((Omy12,Ssa03),(Omy13,Ssa06))	AORe	NA
Ens106s25629.16	Omyk	ENSOMYG00000053665	Omy12	65791780	65793242	+	3	3	NA	NA	((Omy12,Ssa03),(Omy13,Ssa06))	AORe	NA
Ens106s25629.16	Omyk	ENSOMYG00000074826	Omy12	65944013	65945143	-	3	3	NA	NA	((Omy12,Ssa03),(Omy13,Ssa06))	AORe	NA
Ens106s25629.16	Omyk	ENSOMYG00000071670	OmyJAAXML020000306.1	47736	75756	-	3	3	NA	NA	NA	NA	NA
Ens106s25629.16	Ssal	ENSSSAG00000091793	Ssa03	56095008	56096129	+	3	3	NA	NA	((Omy12,Ssa03),(Omy13,Ssa06))	AORe	NA
Ens106s25629.16	Ssal	ENSSSAG00000100953	Ssa06	45435077	45436742	+	3	3	NA	NA	((Omy12,Ssa03),(Omy13,Ssa06))	AORe	NA
Ens106s25630.13	Omyk	ENSOMYG00000069435	Omy30	9134893	9138326	-	2	2	((Omy02,Ssa10),(Omy30,Ssa23))	AORe	((Omy02,Ssa10),(Omy30,Ssa23))	AORe	NA
Ens106s25630.13	Ssal	ENSSSAG00000043779	Ssa23	41686537	41689679	+	2	2	((Omy02,Ssa10),(Omy30,Ssa23))	AORe	((Omy02,Ssa10),(Omy30,Ssa23))	AORe	NA
Ens106s25630.13	Ssal	ENSSSAG00000089779	Ssa10	74924002	74926218	+	2	2	((Omy02,Ssa10),(Omy30,Ssa23))	AORe	((Omy02,Ssa10),(Omy30,Ssa23))	AORe	NA
Ens106s25630.13	Omyk	ENSOMYG00000038230	Omy02	57430619	57432245	+	2	2	((Omy02,Ssa10),(Omy30,Ssa23))	AORe	((Omy02,Ssa10),(Omy30,Ssa23))	AORe	NA
Ens106s25633.12	Ssal	ENSSSAG00000095919	Ssa13	31729658	31735411	-	3	8	NA	NA	((Omy09,Ssa15),(Omy16,Ssa13))	AORe	NA
Ens106s25633.12	Omyk	ENSOMYG00000054049	Omy18	56938862	56941194	+	3	8	NA	NA	((Omy18,Ssa27),(Omy32,Ssa14))	AORe	NA
Ens106s25633.12	Ssal	ENSSSAG00000096594	Ssa14	72880557	72882825	+	3	8	NA	NA	((Omy18,Ssa27),(Omy32,Ssa14))	AORe	NA
Ens106s25633.12	Ssal	ENSSSAG00000041239	Ssa01	98108106	98109726	-	3	8	NA	NA	((Omy20,Ssa28),(Omy23,Ssa01))	AORe	NA
Ens106s25633.12	Omyk	ENSOMYG00000070965	Omy24	14334162	14335214	+	3	8	NA	NA	((Omy24,Ssa09),(Omy27,Ssa20))	AORe	NA
Ens106s25633.12	Omyk	ENSOMYG00000060190	Omy07	6117000	6120503	-	3	8	NA	NA	((Omy07,Ssa17),(Omy18,Ssa16))	LORe	NA
Ens106s25633.12	Omyk	ENSOMYG00000069130	Omy32	9917230	9919668	+	3	8	NA	NA	((Omy18,Ssa27),(Omy32,Ssa14))	AORe	NA
Ens106s25633.12	Omyk	ENSOMYG00000076584	OmyJAAXML020000535.1	1062252	1064684	-	3	8	NA	NA	NA	NA	NA
Ens106s25633.12	Omyk	ENSOMYG00000073692	OmyJAAXML020000566.1	1780190	1782028	+	3	8	NA	NA	NA	NA	NA
Ens106s25633.12	Omyk	ENSOMYG00000058005	OmyJAAXML020000581.1	111199	113697	+	3	8	NA	NA	NA	NA	NA
Ens106s25633.12	Omyk	ENSOMYG00000063071	Omy15	65640645	65643107	-	3	8	NA	NA	((Omy15,Ssa17),(Omy21,Ssa07))	LORe	NA
Ens106s25634.6	Ssal	ENSSSAG00000004848	Ssa14	18315998	18316363	-	1	1	((Omy08,Ssa14),(Omy28,Ssa03))	NA	((Omy08,Ssa14),(Omy28,Ssa03))	AORe	FALSE
Ens106s25634.6	Omyk	ENSOMYG00000059932	Omy08	59104243	59104776	-	1	1	((Omy08,Ssa14),(Omy28,Ssa03))	NA	((Omy08,Ssa14),(Omy28,Ssa03))	AORe	FALSE
Ens106s25644.4	Ssal	ENSSSAG00000041177	SsaCAJNNT020000334.1	14963	15746	-	1	0	NA	NA	NA	NA	NA
Ens106s25645.18	Ssal	ENSSSAG00000110621	Ssa24	25385979	25387446	-	2	2	((Omy06,Ssa24),(Omy11,Ssa20))	AORe	((Omy06,Ssa24),(Omy11,Ssa20))	AORe	NA
Ens106s25645.18	Omyk	ENSOMYG00000045895	Omy06	22526951	22528330	+	2	2	((Omy06,Ssa24),(Omy11,Ssa20))	AORe	((Omy06,Ssa24),(Omy11,Ssa20))	AORe	NA
Ens106s25645.18	Ssal	ENSSSAG00000075541	Ssa20	19466718	19467860	+	2	2	((Omy06,Ssa24),(Omy11,Ssa20))	AORe	((Omy06,Ssa24),(Omy11,Ssa20))	AORe	NA
Ens106s25645.18	Omyk	ENSOMYG00000040708	Omy11	51193983	51195267	+	2	2	((Omy06,Ssa24),(Omy11,Ssa20))	AORe	((Omy06,Ssa24),(Omy11,Ssa20))	AORe	NA
Ens106s25645.30	Ssal	ENSSSAG00000047400	Ssa01	158449731	158450370	-	1	0	NA	NA	((Omy05,Ssa01),(OmyY,Ssa11))	AORe	NA
Ens106s25650.20	Omyk	ENSOMYG00000036605	Omy06	91293659	91295532	+	7	4	NA	NA	((Omy06,Ssa26),(Omy26,Ssa11))	LORe	NA
Ens106s25650.20	Omyk	ENSOMYG00000076732	Omy26	5703583	5705340	+	7	4	NA	NA	((Omy06,Ssa26),(Omy26,Ssa11))	LORe	NA
Ens106s25650.20	Omyk	ENSOMYG00000044164	Omy07	17646287	17647904	+	7	4	NA	NA	((Omy07,Ssa17),(Omy18,Ssa16))	AORe	NA
Ens106s25650.20	Omyk	ENSOMYG00000030025	Omy06	93291018	93292117	+	7	4	NA	NA	((Omy06,Ssa26),(Omy26,Ssa11))	LORe	NA
Ens106s25650.20	Ssal	ENSSSAG00000009981	Ssa26	48464243	48465291	+	7	4	NA	NA	((Omy06,Ssa26),(Omy26,Ssa11))	LORe	NA
Ens106s25650.20	Ssal	ENSSSAG00000013813	Ssa11	47768990	47769952	+	7	4	NA	NA	((Omy06,Ssa26),(Omy26,Ssa11))	LORe	NA
Ens106s25650.20	Ssal	ENSSSAG00000120009	Ssa11	47762032	47763314	+	7	4	NA	NA	((Omy06,Ssa26),(Omy26,Ssa11))	LORe	NA
Ens106s25650.20	Ssal	ENSSSAG00000096849	Ssa11	47755073	47756355	+	7	4	NA	NA	((Omy06,Ssa26),(Omy26,Ssa11))	LORe	NA
Ens106s25650.20	Ssal	ENSSSAG00000102508	Ssa11	47731461	47733566	+	7	4	NA	NA	((Omy06,Ssa26),(Omy26,Ssa11))	LORe	NA
Ens106s25650.20	Ssal	ENSSSAG00000114143	Ssa11	47763967	47765824	+	7	4	NA	NA	((Omy06,Ssa26),(Omy26,Ssa11))	LORe	NA
Ens106s25650.20	Ssal	ENSSSAG00000111535	Ssa11	47757007	47758916	+	7	4	NA	NA	((Omy06,Ssa26),(Omy26,Ssa11))	LORe	NA
Ens106s25652.13	Omyk	ENSOMYG00000015709	Omy19	52130278	52147545	+	0	1	NA	NA	((Omy19,Ssa01),(Omy25,Ssa09))	AORe	NA
Ens106s25668.6	Ssal	ENSSSAG00000069970	Ssa15	39550521	39553294	-	1	0	NA	NA	((Omy04,Ssa06),(Omy08,Ssa15))	AORe	NA
Ens106s25670.9	Omyk	ENSOMYG00000069112	Omy05	911881	914733	-	2	1	NA	NA	((Omy05,Ssa01),(Omy12,Ssa13))	AORe	NA
Ens106s25670.9	Ssal	ENSSSAG00000047876	Ssa01	171504256	171505590	+	2	1	NA	NA	((Omy05,Ssa01),(Omy12,Ssa13))	AORe	NA
Ens106s25670.9	Ssal	ENSSSAG00000047884	Ssa01	171504818	171506172	+	2	1	NA	NA	((Omy05,Ssa01),(Omy12,Ssa13))	AORe	NA
Ens106s25672.10	Omyk	ENSOMYG00000040792	Omy11	51280026	51281393	+	1	1	((Omy06,Ssa24),(Omy11,Ssa20))	NA	((Omy06,Ssa24),(Omy11,Ssa20))	AORe	FALSE
Ens106s25672.10	Ssal	ENSSSAG00000121504	Ssa20	19555327	19558067	+	1	1	((Omy06,Ssa24),(Omy11,Ssa20))	NA	((Omy06,Ssa24),(Omy11,Ssa20))	AORe	FALSE
Ens106s25686.20	Omyk	ENSOMYG00000004003	Omy11	16786935	16789102	-	4	2	NA	NA	((Omy11,Ssa19),(Omy15,Ssa29))	AORe	NA
Ens106s25686.20	Ssal	ENSSSAG00000077511	Ssa19	69448208	69449749	+	4	2	NA	NA	((Omy11,Ssa19),(Omy15,Ssa29))	AORe	NA
Ens106s25686.20	Omyk	ENSOMYG00000054757	Omy15	13746856	13758872	+	4	2	NA	NA	((Omy11,Ssa19),(Omy15,Ssa29))	AORe	NA
Ens106s25686.20	Ssal	ENSSSAG00000078145	Ssa29	27684647	27693156	-	4	2	NA	NA	((Omy11,Ssa19),(Omy15,Ssa29))	AORe	NA
Ens106s25686.20	Ssal	ENSSSAG00000077888	Ssa29	27031538	27032803	+	4	2	NA	NA	((Omy11,Ssa19),(Omy15,Ssa29))	AORe	NA
Ens106s25686.20	Ssal	ENSSSAG00000102915	Ssa29	27707437	27708197	-	4	2	NA	NA	((Omy11,Ssa19),(Omy15,Ssa29))	AORe	NA
Ens106s25687.7	Ssal	ENSSSAG00000054780	Ssa25	32838246	32847957	-	1	1	((Omy03,Ssa25),(Omy22,Ssa21))	NA	((Omy03,Ssa25),(Omy22,Ssa21))	AORe	FALSE
Ens106s25687.7	Omyk	ENSOMYG00000054735	Omy03	66732493	66746031	-	1	1	((Omy03,Ssa25),(Omy22,Ssa21))	NA	((Omy03,Ssa25),(Omy22,Ssa21))	AORe	FALSE
Ens106s25690.13	Ssal	ENSSSAG00000094194	Ssa17	32977021	33007975	+	2	2	((Omy07,Omy18),(Ssa16,Ssa17))	LORe	((Omy07,Ssa17),(Omy18,Ssa16))	LORe	NA
Ens106s25690.13	Ssal	ENSSSAG00000112552	Ssa16	85105278	85141793	+	2	2	((Omy07,Omy18),(Ssa16,Ssa17))	LORe	((Omy07,Ssa17),(Omy18,Ssa16))	LORe	NA
Ens106s25690.13	Omyk	ENSOMYG00000034588	Omy18	7339392	7371457	-	2	2	((Omy07,Omy18),(Ssa16,Ssa17))	LORe	((Omy07,Ssa17),(Omy18,Ssa16))	LORe	NA
Ens106s25690.13	Omyk	ENSOMYG00000035367	Omy07	5283573	5310119	+	2	2	((Omy07,Omy18),(Ssa16,Ssa17))	LORe	((Omy07,Ssa17),(Omy18,Ssa16))	LORe	NA
Ens106s25691.1	Omyk	ENSOMYG00000037186	Omy12	91542096	91563660	-	0	1	NA	NA	((Omy12,Ssa03),(Omy13,Ssa06))	LORe	NA
Ens106s25694.12	Ssal	ENSSSAG00000041704	Ssa06	12411886	12416684	+	1	0	NA	NA	((Omy12,Ssa03),(Omy13,Ssa06))	LORe	NA
Ens106s25698.5	Omyk	ENSOMYG00000070779	Omy32	32903506	32905618	-	0	1	NA	NA	((Omy18,Ssa27),(Omy32,Ssa14))	AORe	NA
Ens106s25699.6	Ssal	ENSSSAG00000006828	Ssa11	100372671	100374537	+	1	0	NA	NA	((Omy10,Ssa04),(OmyY,Ssa11))	AORe	NA
Ens106s25700.4	Ssal	ENSSSAG00000074240	Ssa15	5513638	5535314	+	1	0	NA	NA	((Omy06,Ssa24),(Omy11,Ssa15))	AORe	NA
Ens106s25710.8	Omyk	ENSOMYG00000030003	Omy05	37162502	37164714	-	2	2	((Omy05,Ssa01),(Omy12,Ssa13))	AORe	((Omy05,Ssa01),(Omy12,Ssa13))	AORe	NA
Ens106s25710.8	Ssal	ENSSSAG00000006039	Ssa01	134067269	134069657	+	2	2	((Omy05,Ssa01),(Omy12,Ssa13))	AORe	((Omy05,Ssa01),(Omy12,Ssa13))	AORe	NA
Ens106s25710.8	Ssal	ENSSSAG00000079689	Ssa13	91212064	91213806	-	2	2	((Omy05,Ssa01),(Omy12,Ssa13))	AORe	((Omy05,Ssa01),(Omy12,Ssa13))	AORe	NA
Ens106s25710.8	Omyk	ENSOMYG00000035726	Omy12	21762720	21763791	+	2	2	((Omy05,Ssa01),(Omy12,Ssa13))	AORe	((Omy05,Ssa01),(Omy12,Ssa13))	AORe	NA
