chromosome	pos_start	pos_end	age	category
16	59809749	59809760	Euteleosteomorpha	exclusive
16	60491687	60491739	Protacanthopterygii	exclusive
16	60491738	60491886	Euteleosteomorpha	exclusive
16	60491934	60491947	Protacanthopterygii	exclusive
17	1425936	1425974	Clupeocephala	exclusive
17	1427411	1427474	Actinopteri	exclusive
17	21730260	21730305	Euteleostomi	exclusive
17	21730571	21730626	Euteleostomi	exclusive
17	21730625	21730679	Euteleostomi	exclusive
17	21730878	21730891	Euteleostomi	exclusive
17	21730916	21730934	Euteleostomi	exclusive
17	21730936	21731043	Euteleostomi	exclusive
17	21731355	21731388	Actinopteri	exclusive
17	21731392	21731475	Actinopteri	exclusive
17	21731494	21731506	Actinopteri	exclusive
17	33311679	33311692	Neopterygii	exclusive
17	33311700	33311740	Neopterygii	exclusive
17	33311782	33311800	Neopterygii	exclusive
17	48343362	48343373	Neopterygii	exclusive
17	48343053	48343122	Actinopteri	exclusive
17	48343020	48343054	Actinopteri	exclusive
17	54093247	54093335	Protacanthopterygii	exclusive
17	5886619	5886698	Protacanthopterygii	exclusive
17	5980923	5980984	Protacanthopterygii	exclusive
17	6313892	6314029	Protacanthopterygii	exclusive
17	6407912	6407949	Protacanthopterygii	exclusive
17	6407849	6407913	Protacanthopterygii	exclusive
17	6407839	6407850	Euteleosteomorpha	exclusive
17	75583381	75583486	Protacanthopterygii	exclusive
17	75583370	75583382	Protacanthopterygii	exclusive
18	11249519	11249554	Neopterygii	exclusive
18	13393689	13393715	Protacanthopterygii	exclusive
18	13393732	13393779	Teleostei	exclusive
18	1592982	1593064	Teleostei	exclusive
18	1593063	1593139	Clupeocephala	exclusive
18	1620010	1620055	Teleostei	exclusive
18	1620073	1620134	Teleostei	exclusive
18	17980340	17980420	Protacanthopterygii	exclusive
18	26438740	26438848	Protacanthopterygii	exclusive
18	30206690	30206726	Clupeocephala	exclusive
18	3349175	3349206	Teleostei	exclusive
18	3349240	3349277	Neopterygii	exclusive
18	36089557	36089581	Teleostei	exclusive
18	36111018	36111036	Actinopteri	exclusive
18	36110937	36111019	Euteleostomi	exclusive
18	36167164	36167177	Actinopteri	exclusive
18	36167134	36167145	Actinopteri	exclusive
18	36176172	36176208	Actinopteri	exclusive
18	36176114	36176130	Actinopteri	exclusive
18	36175707	36175731	Actinopteri	exclusive
18	36177258	36177269	Neopterygii	exclusive
18	36176992	36177067	Actinopteri	exclusive
18	36176858	36176879	Actinopteri	exclusive
18	36468810	36468829	Neopterygii	exclusive
18	36657924	36657942	Actinopteri	exclusive
18	36657626	36657655	Actinopteri	exclusive
18	37266714	37266731	Actinopteri	exclusive
18	37266730	37266742	Actinopteri	exclusive
18	37266741	37266763	Actinopteri	exclusive
18	37266762	37266846	Actinopteri	exclusive
18	37266845	37266887	Actinopteri	exclusive
18	37297985	37297996	Actinopteri	exclusive
18	37298057	37298071	Actinopteri	exclusive
18	37298199	37298306	Actinopteri	exclusive
18	37298305	37298358	Actinopteri	exclusive
18	37299210	37299468	Neopterygii	exclusive
18	37299497	37299538	Teleostei	exclusive
18	37299581	37299593	Euteleosteomorpha	exclusive
18	37308460	37308496	Actinopteri	exclusive
18	37308495	37308517	Actinopteri	exclusive
18	37308516	37308535	Actinopteri	exclusive
18	37308534	37308636	Euteleostomi	exclusive
18	37308635	37308716	Actinopteri	exclusive
18	37308752	37308793	Teleostei	exclusive
18	37308825	37308855	Teleostei	exclusive
18	37309142	37309181	Actinopteri	exclusive
18	37309180	37309267	Neopterygii	exclusive
18	37324334	37324355	Actinopteri	exclusive
18	37324436	37324500	Actinopteri	exclusive
18	37324522	37324559	Neopterygii	exclusive
18	37366345	37366465	Actinopteri	exclusive
18	37366495	37366545	Actinopteri	exclusive
18	37366544	37366678	Actinopteri	exclusive
18	37366729	37366756	Actinopteri	exclusive
18	37366755	37366845	Actinopteri	exclusive
18	37366844	37366882	Actinopteri	exclusive
18	37366994	37367005	Neopterygii	exclusive
18	37367114	37367126	Teleostei	exclusive
18	37381093	37381167	Actinopteri	exclusive
18	37386706	37386717	Actinopteri	exclusive
18	37386720	37386824	Actinopteri	exclusive
18	37386845	37386906	Actinopteri	exclusive
18	37387214	37387242	Actinopteri	exclusive
18	37387248	37387353	Actinopteri	exclusive
18	37387388	37387432	Actinopteri	exclusive
18	37387451	37387463	Actinopteri	exclusive
18	37445141	37445243	Actinopteri	exclusive
18	37459184	37459296	Actinopteri	exclusive
18	37478727	37478743	Actinopteri	exclusive
18	37478763	37478957	Actinopteri	exclusive
18	37478956	37478971	Actinopteri	exclusive
18	37478970	37479031	Neopterygii	exclusive
18	37479552	37479656	Actinopteri	exclusive
18	37479655	37479690	Neopterygii	exclusive
18	37479689	37479706	Teleostei	exclusive
18	37482724	37482791	Clupeocephala	exclusive
18	37582788	37582801	Euteleosteomorpha	exclusive
18	37582832	37582888	Neopterygii	exclusive
18	37582892	37582919	Neopterygii	exclusive
18	4162208	4162240	Neopterygii	exclusive
18	4162685	4162711	Euteleosteomorpha	exclusive
18	4164459	4164531	Actinopteri	exclusive
18	4167225	4167340	Actinopteri	exclusive
18	4167339	4167381	Actinopteri	exclusive
18	4167560	4167586	Actinopteri	exclusive
18	4167585	4167602	Actinopteri	exclusive
18	4180071	4180180	Protacanthopterygii	exclusive
18	21419166	21419182	Euteleostomi	exclusive
18	43041110	43041199	Euteleosteomorpha	exclusive
18	43065281	43065302	Neopterygii	exclusive
18	4356978	4357026	Teleostei	exclusive
18	4357095	4357135	Teleostei	exclusive
18	4357134	4357181	Teleostei	exclusive
18	4357219	4357270	Teleostei	exclusive
18	4357269	4357293	Teleostei	exclusive
18	4357292	4357308	Teleostei	exclusive
18	4359288	4359337	Neopterygii	exclusive
18	4359336	4359352	Teleostei	exclusive
18	4363120	4363164	Euteleosteomorpha	exclusive
18	57630856	57630897	Teleostei	exclusive
18	6159178	6159227	Actinopteri	exclusive
18	6189777	6189798	Clupeocephala	exclusive
18	6189673	6189778	Clupeocephala	exclusive
18	6189260	6189437	Teleostei	exclusive
18	6189085	6189143	Teleostei	exclusive
18	6189046	6189086	Teleostei	exclusive
18	6188954	6188994	Euteleosteomorpha	exclusive
18	76102780	76102860	Euteleosteomorpha	exclusive
18	77592132	77592156	Clupeocephala	exclusive
18	78195509	78195544	Clupeocephala	exclusive
18	8550302	8550318	Actinopteri	exclusive
18	8550476	8550497	Actinopteri	exclusive
19	12347112	12347136	Teleostei	exclusive
19	12347190	12347206	Clupeocephala	exclusive
19	12402095	12402230	Protacanthopterygii	exclusive
19	12436233	12436343	Protacanthopterygii	exclusive
19	12436437	12436522	Protacanthopterygii	exclusive
19	13696367	13696446	Teleostei	exclusive
19	13696845	13696862	Actinopteri	exclusive
19	13696892	13696922	Actinopteri	exclusive
19	13697117	13697157	Actinopteri	exclusive
19	13697156	13697174	Actinopteri	exclusive
19	13697209	13697220	Actinopteri	exclusive
19	13697224	13697275	Actinopteri	exclusive
19	13701419	13701468	Actinopteri	exclusive
19	13709886	13709972	Neopterygii	exclusive
19	13882524	13882564	Actinopteri	exclusive
19	14246800	14246830	Teleostei	exclusive
19	15059228	15059346	Protacanthopterygii	exclusive
19	15483283	15483460	Protacanthopterygii	exclusive
19	15485699	15485734	Protacanthopterygii	exclusive
19	15517071	15517083	Clupeocephala	exclusive
19	15517082	15517103	Clupeocephala	exclusive
19	15517724	15517830	Teleostei	exclusive
19	15517949	15517966	Teleostei	exclusive
19	15575194	15575281	Euteleosteomorpha	exclusive
19	15575354	15575374	Euteleosteomorpha	exclusive
19	15576759	15576781	Actinopteri	exclusive
19	15576780	15576806	Actinopteri	exclusive
19	15583636	15583673	Euteleosteomorpha	exclusive
19	15603125	15603158	Teleostei	exclusive
19	15607197	15607214	Euteleostomi	exclusive
19	15742839	15742852	Clupeocephala	exclusive
19	15742851	15742943	Protacanthopterygii	exclusive
19	15753193	15753302	Euteleosteomorpha	exclusive
19	15753301	15753317	Euteleosteomorpha	exclusive
19	15792898	15793029	Protacanthopterygii	exclusive
19	16647224	16647310	Clupeocephala	exclusive
19	16648419	16648459	Teleostei	exclusive
19	16649454	16649498	Euteleosteomorpha	exclusive
19	16704279	16704297	Teleostei	exclusive
19	16743290	16743310	Teleostei	exclusive
19	16743358	16743369	Euteleosteomorpha	exclusive
19	16743400	16743415	Neopterygii	exclusive
19	16743414	16743434	Neopterygii	exclusive
19	16743440	16743585	Neopterygii	exclusive
19	16743584	16743618	Neopterygii	exclusive
19	16743617	16743632	Neopterygii	exclusive
19	16751485	16751505	Teleostei	exclusive
19	16753850	16753865	Actinopteri	exclusive
19	16753982	16754013	Actinopteri	exclusive
19	16780202	16780214	Neopterygii	exclusive
19	16780256	16780269	Neopterygii	exclusive
19	16780285	16780319	Neopterygii	exclusive
19	16790904	16790931	Clupeocephala	exclusive
19	16790997	16791012	Neopterygii	exclusive
19	16791351	16791404	Neopterygii	exclusive
19	16791464	16791479	Teleostei	exclusive
19	16869561	16869572	Neopterygii	exclusive
19	16940027	16940100	Actinopteri	exclusive
19	16940099	16940186	Actinopteri	exclusive
19	17006009	17006034	Neopterygii	exclusive
19	17006151	17006212	Neopterygii	exclusive
19	17006211	17006248	Neopterygii	exclusive
19	17006319	17006332	Actinopteri	exclusive
19	17006356	17006375	Actinopteri	exclusive
19	17006387	17006509	Actinopteri	exclusive
19	17006562	17006585	Actinopteri	exclusive
19	17006584	17006618	Neopterygii	exclusive
19	17006617	17006634	Neopterygii	exclusive
19	17006633	17006656	Neopterygii	exclusive
19	17010538	17010615	Teleostei	exclusive
19	17010642	17010773	Teleostei	exclusive
19	17010772	17010804	Teleostei	exclusive
19	17010803	17010874	Teleostei	exclusive
19	17030091	17030110	Euteleosteomorpha	exclusive
19	17030135	17030160	Euteleosteomorpha	exclusive
19	17030159	17030185	Euteleosteomorpha	exclusive
19	17030189	17030220	Euteleosteomorpha	exclusive
19	17030222	17030361	Euteleosteomorpha	exclusive
19	17035670	17035718	Neopterygii	exclusive
19	17035930	17035958	Teleostei	exclusive
19	17094010	17094028	Neopterygii	exclusive
19	17094344	17094407	Neopterygii	exclusive
19	17134375	17134386	Actinopteri	exclusive
19	17150631	17150705	Euteleosteomorpha	exclusive
19	17248354	17248387	Teleostei	exclusive
19	17257282	17257365	Protacanthopterygii	exclusive
19	17575813	17575833	Teleostei	exclusive
19	17575859	17575893	Neopterygii	exclusive
19	17762694	17762744	Teleostei	exclusive
19	17762828	17762860	Clupeocephala	exclusive
19	17762912	17762930	Clupeocephala	exclusive
19	18892918	18892932	Euteleosteomorpha	exclusive
19	18979660	18979677	Teleostei	exclusive
19	18979784	18979821	Teleostei	exclusive
19	18979859	18979884	Teleostei	exclusive
19	24021477	24021491	Teleostei	exclusive
19	24021490	24021503	Teleostei	exclusive
19	24021541	24021584	Neopterygii	exclusive
19	35751094	35751144	Teleostei	exclusive
19	35751143	35751154	Teleostei	exclusive
19	35757601	35757624	Euteleostomi	exclusive
19	37176044	37176125	Neopterygii	exclusive
19	37176132	37176146	Neopterygii	exclusive
19	37206906	37206981	Clupeocephala	exclusive
19	37206980	37207022	Clupeocephala	exclusive
19	37207454	37207504	Euteleosteomorpha	exclusive
19	37825917	37825998	Euteleosteomorpha	exclusive
19	37929155	37929229	Euteleosteomorpha	exclusive
19	38208515	38208666	Teleostei	exclusive
19	38451137	38451238	Euteleosteomorpha	exclusive
19	38462994	38463088	Euteleosteomorpha	exclusive
19	39112583	39112618	Actinopteri	exclusive
19	39153472	39153485	Teleostei	exclusive
19	39153457	39153473	Neopterygii	exclusive
19	39153425	39153436	Neopterygii	exclusive
19	39153367	39153426	Neopterygii	exclusive
19	39169264	39169312	Actinopteri	exclusive
19	39169493	39169569	Actinopteri	exclusive
19	39230982	39231036	Teleostei	exclusive
19	39235063	39235075	Euteleostomi	exclusive
19	39235093	39235144	Euteleosteomorpha	exclusive
19	39235171	39235198	Teleostei	exclusive
19	39243577	39243608	Teleostei	exclusive
19	39243615	39243626	Teleostei	exclusive
19	39243625	39243647	Teleostei	exclusive
19	39243646	39243682	Actinopteri	exclusive
19	39243733	39243786	Actinopteri	exclusive
19	39266760	39266800	Euteleosteomorpha	exclusive
19	39344000	39344087	Neopterygii	exclusive
19	39364555	39364577	Euteleosteomorpha	exclusive
19	39388160	39388175	Teleostei	exclusive
19	39388824	39388858	Protacanthopterygii	exclusive
19	39437892	39437907	Actinopteri	exclusive
19	39438063	39438078	Actinopteri	exclusive
19	39451387	39451412	Euteleosteomorpha	exclusive
19	39451466	39451480	Euteleosteomorpha	exclusive
19	40081528	40081574	Clupeocephala	exclusive
19	41679622	41679639	Clupeocephala	exclusive
19	41679638	41679679	Teleostei	exclusive
19	41679679	41679745	Teleostei	exclusive
19	42173061	42173103	Euteleosteomorpha	exclusive
19	47535378	47535391	Clupeocephala	exclusive
19	47535344	47535379	Clupeocephala	exclusive
19	82560319	82560348	Actinopteri	exclusive
19	82560347	82560367	Actinopteri	exclusive
19	82560366	82560395	Actinopteri	exclusive
19	82561346	82561370	Actinopteri	exclusive
19	82561606	82561644	Actinopteri	exclusive
19	82568161	82568234	Euteleosteomorpha	exclusive
19	8300514	8300666	Protacanthopterygii	exclusive
19	8300489	8300515	Euteleosteomorpha	exclusive
19	86106371	86106382	Actinopteri	exclusive
19	86106325	86106369	Actinopteri	exclusive
2	11037699	11037798	Teleostei	exclusive
2	11045409	11045496	Euteleosteomorpha	exclusive
2	11055954	11055972	Euteleosteomorpha	exclusive
2	11056217	11056320	Euteleosteomorpha	exclusive
2	11062048	11062069	Protacanthopterygii	exclusive
2	18610836	18610854	Teleostei	exclusive
2	18610853	18610883	Teleostei	exclusive
2	45120576	45120668	Euteleosteomorpha	exclusive
2	69689022	69689034	Neopterygii	exclusive
2	69689005	69689017	Euteleostomi	exclusive
2	69688951	69689006	Euteleostomi	exclusive
2	69688920	69688930	Actinopteri	exclusive
20	1473095	1473118	Euteleosteomorpha	exclusive
20	1472693	1472962	Protacanthopterygii	exclusive
20	1472664	1472694	Clupeocephala	exclusive
20	32097209	32097267	Euteleosteomorpha	exclusive
20	32097199	32097210	Euteleosteomorpha	exclusive
20	43234382	43234514	Protacanthopterygii	exclusive
20	43234365	43234383	Clupeocephala	exclusive
20	44519343	44519354	Euteleosteomorpha	exclusive
20	44519353	44519444	Protacanthopterygii	exclusive
20	44620680	44620779	Protacanthopterygii	exclusive
20	63768902	63769046	Protacanthopterygii	exclusive
20	78714002	78714024	Teleostei	exclusive
20	78714134	78714195	Teleostei	exclusive
20	80220021	80220042	Euteleosteomorpha	exclusive
20	82241239	82241253	Teleostei	exclusive
20	82241456	82241469	Neopterygii	exclusive
20	82241494	82241505	Neopterygii	exclusive
20	87559423	87559492	Euteleosteomorpha	exclusive
20	87559685	87559720	Euteleosteomorpha	exclusive
20	87559719	87559759	Euteleosteomorpha	exclusive
20	87792271	87792294	Clupeocephala	exclusive
20	87792293	87792326	Clupeocephala	exclusive
20	88652248	88652313	Euteleosteomorpha	exclusive
20	90433280	90433312	Teleostei	exclusive
20	90433419	90433435	Teleostei	exclusive
20	90567792	90567821	Neopterygii	exclusive
20	90861871	90861887	Euteleosteomorpha	exclusive
20	91420771	91420784	Teleostei	exclusive
20	91718523	91718545	Teleostei	exclusive
20	91817858	91817892	Euteleosteomorpha	exclusive
20	91896569	91896607	Teleostei	exclusive
20	91896606	91896618	Teleostei	exclusive
20	92268593	92268636	Teleostei	exclusive
20	92268389	92268411	Neopterygii	exclusive
20	92705673	92705748	Euteleostomi	exclusive
20	92705584	92705609	Euteleostomi	exclusive
20	92704554	92704569	Actinopteri	exclusive
20	93623476	93623493	Teleostei	exclusive
20	93754559	93754574	Clupeocephala	exclusive
20	93754375	93754394	Neopterygii	exclusive
20	94102516	94102550	Teleostei	exclusive
21	19964235	19964300	Clupeocephala	exclusive
21	20177016	20177090	Teleostei	exclusive
21	26108007	26108027	Neopterygii	exclusive
21	26107996	26108008	Neopterygii	exclusive
21	34354926	34355008	Teleostei	exclusive
21	36203422	36203480	Euteleosteomorpha	exclusive
21	36203352	36203423	Protacanthopterygii	exclusive
21	36203339	36203353	Euteleosteomorpha	exclusive
21	36203012	36203159	Protacanthopterygii	exclusive
21	4877513	4877536	Teleostei	exclusive
21	5770330	5770395	Neopterygii	exclusive
21	6768069	6768113	Teleostei	exclusive
21	6768112	6768126	Teleostei	exclusive
21	6768391	6768414	Clupeocephala	exclusive
21	6770147	6770170	Teleostei	exclusive
21	6770202	6770258	Teleostei	exclusive
21	6770278	6770290	Teleostei	exclusive
21	6770302	6770316	Teleostei	exclusive
21	6770908	6770974	Teleostei	exclusive
21	6770974	6770985	Teleostei	exclusive
21	7118437	7118520	Actinopteri	exclusive
22	22879490	22879568	Actinopteri	exclusive
22	22879467	22879483	Actinopteri	exclusive
22	22879446	22879468	Actinopteri	exclusive
22	25905230	25905271	Euteleosteomorpha	exclusive
22	25905175	25905231	Teleostei	exclusive
22	25910786	25910852	Teleostei	exclusive
22	25918689	25918748	Protacanthopterygii	exclusive
22	25918641	25918690	Protacanthopterygii	exclusive
22	25920506	25920576	Euteleosteomorpha	exclusive
22	26243071	26243131	Euteleosteomorpha	exclusive
22	26265078	26265091	Euteleosteomorpha	exclusive
22	26265047	26265075	Euteleosteomorpha	exclusive
22	26265027	26265048	Euteleosteomorpha	exclusive
